,lat,lng
27087,12.513,55.668
27291,12.581,55.63
34200,12.564,55.675
34202,12.564,55.674
34221,12.568,55.653
34223,12.567,55.654
34224,12.566,55.654
34233,12.566,55.653
34238,12.565,55.653
34244,12.564,55.653
34246,12.564,55.654
34258,12.565,55.654
34271,12.556,55.709
57019,12.519,55.66
57020,12.52,55.66
57021,12.521,55.66
57023,12.52,55.656
57024,12.521,55.653
57027,12.519,55.656
57028,12.519,55.654
57031,12.521,55.659
57032,12.521,55.657
57033,12.522,55.653
57034,12.522,55.651
57035,12.526,55.652
57036,12.527,55.652
57039,12.522,55.659
57040,12.52,55.661
57042,12.52,55.659
57043,12.52,55.657
57045,12.518,55.656
57047,12.522,55.656
57048,12.516,55.658
57049,12.514,55.658
57050,12.519,55.657
57053,12.518,55.659
57054,12.517,55.659
57056,12.518,55.657
57057,12.521,55.656
57058,12.521,55.654
57061,12.52,55.652
57064,12.524,55.653
57078,12.523,55.653
57085,12.52,55.653
57090,12.519,55.653
57091,12.518,55.653
57092,12.512,55.656
57093,12.516,55.659
57094,12.515,55.66
57095,12.523,55.656
57096,12.523,55.655
57097,12.523,55.654
57099,12.522,55.66
57101,12.522,55.657
57103,12.523,55.661
57104,12.524,55.659
57105,12.524,55.657
57111,12.523,55.651
57112,12.519,55.661
70766,12.509,55.661
80299,12.56,55.695
80301,12.559,55.695
80979,12.559,55.694
81926,12.558,55.694
81927,12.558,55.693
83021,12.522,55.655
83096,12.557,55.694
84964,12.56,55.696
98880,12.53,55.663
98881,12.528,55.663
98882,12.525,55.663
106484,12.592,55.658
106485,12.592,55.657
106486,12.593,55.657
132642,12.518,55.699
132644,12.518,55.698
132645,12.519,55.698
132646,12.522,55.698
132647,12.491,55.682
132677,12.49,55.68
132678,12.488,55.682
132712,12.488,55.68
132713,12.488,55.681
132714,12.487,55.682
132988,12.489,55.681
133029,12.49,55.681
133030,12.489,55.682
133126,12.49,55.682
133127,12.485,55.681
133192,12.511,55.69
133197,12.514,55.691
133198,12.514,55.692
133269,12.511,55.692
133270,12.511,55.693
133271,12.51,55.693
133273,12.509,55.694
133344,12.509,55.69
133345,12.506,55.692
133391,12.51,55.691
133392,12.509,55.691
133393,12.507,55.693
133528,12.486,55.679
133529,12.486,55.681
133532,12.485,55.68
133591,12.487,55.677
133592,12.486,55.678
133593,12.484,55.682
133648,12.506,55.689
133649,12.505,55.69
133723,12.512,55.693
133742,12.509,55.693
133747,12.508,55.693
133753,12.494,55.683
133844,12.495,55.672
133845,12.496,55.67
133846,12.496,55.669
133885,12.492,55.673
133888,12.492,55.674
133891,12.492,55.675
133893,12.491,55.675
133894,12.491,55.676
133897,12.491,55.677
133900,12.49,55.677
133901,12.49,55.678
134015,12.486,55.673
134019,12.486,55.674
134020,12.485,55.674
134216,12.489,55.673
134217,12.49,55.673
134218,12.49,55.674
134220,12.49,55.675
134223,12.489,55.676
134225,12.488,55.676
134254,12.492,55.672
134255,12.493,55.67
134261,12.488,55.673
134262,12.487,55.673
134263,12.487,55.674
134266,12.487,55.675
134268,12.486,55.675
134271,12.486,55.676
134296,12.486,55.672
134297,12.485,55.672
134354,12.492,55.678
134359,12.491,55.681
134523,12.494,55.669
134525,12.495,55.669
134526,12.495,55.67
134553,12.493,55.672
134554,12.491,55.67
134563,12.489,55.672
134724,12.49,55.67
134725,12.49,55.671
134726,12.489,55.671
134776,12.513,55.695
134778,12.514,55.694
134779,12.515,55.693
134786,12.516,55.693
134791,12.517,55.692
134893,12.523,55.698
134937,12.518,55.696
134943,12.518,55.695
134944,12.519,55.695
134971,12.505,55.691
134972,12.504,55.692
134983,12.519,55.696
134984,12.52,55.696
134988,12.521,55.696
135140,12.525,55.697
135142,12.524,55.698
135143,12.523,55.699
135144,12.522,55.699
135145,12.521,55.7
135147,12.521,55.701
135148,12.52,55.701
135150,12.52,55.702
135266,12.512,55.696
135268,12.522,55.697
135272,12.523,55.697
135452,12.517,55.696
135454,12.515,55.696
135455,12.514,55.696
135456,12.512,55.695
135647,12.495,55.691
135651,12.493,55.692
135654,12.492,55.692
135656,12.492,55.693
135666,12.496,55.69
135667,12.496,55.691
135679,12.493,55.691
135698,12.503,55.692
135700,12.502,55.693
135701,12.504,55.691
135702,12.503,55.691
135813,12.51,55.695
135814,12.508,55.694
135829,12.507,55.689
135869,12.494,55.691
135940,12.494,55.694
136011,12.496,55.692
136012,12.495,55.692
136015,12.494,55.692
136016,12.493,55.693
136049,12.503,55.69
136050,12.502,55.691
136051,12.5,55.693
136069,12.502,55.689
136070,12.501,55.691
136071,12.5,55.691
136073,12.499,55.691
136074,12.499,55.692
136077,12.498,55.693
136274,12.506,55.693
136276,12.505,55.693
136278,12.504,55.693
136282,12.496,55.694
136283,12.495,55.694
136284,12.494,55.693
136315,12.488,55.671
136331,12.51,55.656
136372,12.509,55.656
136373,12.509,55.657
136387,12.51,55.657
136422,12.634,55.658
136423,12.634,55.657
136436,12.511,55.657
136437,12.512,55.657
136457,12.512,55.658
136460,12.591,55.649
136534,12.51,55.658
136602,12.5,55.66
136603,12.501,55.66
136604,12.503,55.659
136605,12.504,55.659
136606,12.508,55.657
136607,12.526,55.699
136610,12.525,55.7
136611,12.534,55.698
136612,12.535,55.7
136616,12.536,55.701
136619,12.502,55.661
136620,12.502,55.662
136621,12.503,55.663
136622,12.526,55.703
136632,12.528,55.704
136633,12.527,55.703
136649,12.524,55.699
136651,12.527,55.701
136652,12.528,55.702
136653,12.528,55.701
136654,12.53,55.703
136655,12.53,55.7
136656,12.532,55.702
136657,12.504,55.661
136660,12.504,55.66
136661,12.505,55.66
136662,12.505,55.661
136664,12.529,55.701
136665,12.531,55.703
136666,12.499,55.66
136667,12.498,55.661
136668,12.497,55.661
136669,12.496,55.661
136670,12.496,55.662
136671,12.495,55.662
136673,12.495,55.663
136678,12.495,55.664
136684,12.496,55.664
136687,12.526,55.697
136689,12.527,55.697
136692,12.529,55.697
136695,12.53,55.697
136697,12.531,55.697
136698,12.532,55.697
136707,12.535,55.702
136708,12.532,55.699
136709,12.529,55.7
136710,12.525,55.698
136713,12.627,55.66
136720,12.505,55.662
136722,12.506,55.662
136752,12.517,55.661
136754,12.518,55.661
136795,12.526,55.705
136796,12.525,55.704
136798,12.505,55.658
136799,12.507,55.66
136824,12.507,55.663
136826,12.502,55.664
136827,12.501,55.664
136828,12.499,55.664
136829,12.498,55.664
136831,12.498,55.663
136833,12.522,55.701
136834,12.522,55.7
136837,12.527,55.698
136838,12.528,55.698
136841,12.53,55.699
136846,12.531,55.699
136847,12.502,55.663
136848,12.5,55.663
136851,12.499,55.662
136867,12.507,55.661
136868,12.507,55.662
136871,12.504,55.662
136875,12.501,55.662
136876,12.501,55.663
136880,12.499,55.663
136885,12.524,55.7
136886,12.523,55.7
136895,12.536,55.698
136897,12.535,55.699
136899,12.534,55.699
136919,12.63,55.656
136923,12.631,55.657
136924,12.625,55.653
136925,12.627,55.653
136926,12.629,55.654
136927,12.631,55.654
136928,12.633,55.653
136933,12.635,55.651
136936,12.631,55.656
136937,12.632,55.656
136941,12.632,55.655
136948,12.639,55.653
136949,12.638,55.653
136950,12.637,55.652
136951,12.637,55.651
136953,12.636,55.651
136954,12.633,55.657
136955,12.634,55.655
136956,12.63,55.655
136958,12.631,55.655
136977,12.637,55.657
136978,12.638,55.656
136980,12.639,55.654
136982,12.64,55.651
136984,12.627,55.655
136985,12.628,55.653
136986,12.63,55.654
136997,12.641,55.65
136998,12.641,55.649
136999,12.643,55.648
137000,12.643,55.647
137009,12.627,55.651
137010,12.627,55.652
137011,12.626,55.655
137014,12.626,55.654
137030,12.626,55.651
137032,12.628,55.651
137038,12.629,55.651
137039,12.63,55.651
137046,12.631,55.651
137047,12.632,55.652
137048,12.627,55.65
137049,12.633,55.651
137050,12.628,55.647
137051,12.632,55.648
137053,12.633,55.648
137055,12.634,55.648
137056,12.629,55.653
137057,12.63,55.652
137059,12.631,55.65
137069,12.628,55.648
137070,12.632,55.649
137071,12.634,55.649
137072,12.629,55.65
137073,12.63,55.647
137074,12.636,55.645
137075,12.638,55.646
137082,12.637,55.647
137083,12.636,55.648
137086,12.629,55.644
137087,12.634,55.645
137112,12.637,55.645
137113,12.627,55.649
137114,12.63,55.649
137119,12.632,55.65
137122,12.633,55.65
137147,12.634,55.644
137186,12.629,55.645
137188,12.633,55.646
137189,12.629,55.646
137190,12.633,55.647
137197,12.629,55.652
137198,12.628,55.652
137211,12.634,55.651
137218,12.635,55.647
137220,12.636,55.646
137222,12.63,55.653
137224,12.631,55.653
137225,12.632,55.653
137227,12.635,55.657
137228,12.637,55.655
137248,12.631,55.652
137250,12.633,55.656
137251,12.637,55.656
137253,12.63,55.657
137275,12.628,55.659
137279,12.635,55.655
137282,12.621,55.667
137284,12.622,55.667
137285,12.623,55.668
137289,12.624,55.668
137291,12.624,55.667
137294,12.631,55.658
137310,12.627,55.664
137311,12.624,55.664
137315,12.639,55.651
137327,12.633,55.655
137329,12.633,55.654
137330,12.634,55.653
137333,12.634,55.652
137338,12.635,55.652
137351,12.625,55.664
137352,12.626,55.664
137355,12.629,55.662
137357,12.63,55.66
137363,12.637,55.65
137364,12.636,55.65
137367,12.633,55.658
137375,12.622,55.668
137382,12.636,55.652
137406,12.625,55.654
137407,12.639,55.646
137408,12.643,55.646
137425,12.639,55.652
137427,12.64,55.652
137430,12.63,55.65
137469,12.633,55.652
137480,12.632,55.657
137500,12.627,55.661
137503,12.628,55.662
137510,12.63,55.662
137513,12.631,55.662
137514,12.632,55.662
137515,12.622,55.669
137518,12.623,55.669
137519,12.624,55.669
137524,12.625,55.669
137525,12.625,55.668
137535,12.637,55.654
137536,12.636,55.653
137539,12.636,55.654
137540,12.635,55.653
137543,12.635,55.654
137558,12.62,55.669
137585,12.625,55.667
137587,12.625,55.666
137588,12.626,55.666
137592,12.626,55.665
137593,12.627,55.665
137600,12.623,55.655
137601,12.623,55.654
137603,12.624,55.654
137605,12.624,55.653
137610,12.625,55.652
137612,12.626,55.652
137623,12.626,55.65
137640,12.503,55.661
137646,12.5,55.662
137657,12.494,55.668
137662,12.494,55.667
137665,12.494,55.666
137743,12.504,55.666
137744,12.497,55.665
137836,12.507,55.664
137859,12.501,55.667
137863,12.5,55.667
137865,12.499,55.666
137866,12.497,55.666
137870,12.496,55.665
137912,12.499,55.667
137913,12.496,55.668
137984,12.5,55.668
137986,12.498,55.667
137989,12.496,55.666
138080,12.496,55.671
138081,12.494,55.671
138160,12.504,55.668
138161,12.503,55.668
138162,12.504,55.669
138166,12.505,55.665
138167,12.501,55.665
138254,12.497,55.667
138366,12.508,55.661
138372,12.502,55.66
138387,12.508,55.66
138408,12.525,55.701
138430,12.509,55.66
138433,12.508,55.659
138434,12.508,55.658
138438,12.501,55.661
138439,12.5,55.661
138441,12.498,55.662
138442,12.497,55.662
138491,12.496,55.663
138553,12.502,55.666
138555,12.501,55.666
138641,12.495,55.668
138672,12.502,55.667
138677,12.504,55.667
138679,12.503,55.667
138684,12.502,55.668
138685,12.503,55.669
138781,12.495,55.665
138795,12.506,55.665
138844,12.503,55.666
138869,12.514,55.693
138871,12.513,55.694
138872,12.512,55.694
138875,12.631,55.645
138924,12.529,55.703
138927,12.6,55.699
138928,12.6,55.702
138968,12.625,55.67
138972,12.626,55.669
138973,12.627,55.668
138974,12.628,55.667
138975,12.628,55.666
138977,12.629,55.666
138979,12.63,55.665
138980,12.63,55.664
138982,12.631,55.663
139006,12.516,55.661
139007,12.516,55.66
139010,12.514,55.659
139055,12.512,55.655
139196,12.606,55.66
139217,12.579,55.714
139218,12.579,55.715
139295,12.553,55.702
139482,12.482,55.673
139536,12.485,55.676
139545,12.485,55.675
139552,12.484,55.674
139555,12.483,55.673
139657,12.501,55.668
139717,12.497,55.669
139773,12.488,55.672
140117,12.493,55.684
140118,12.494,55.684
140128,12.497,55.685
140130,12.497,55.686
140132,12.498,55.686
140136,12.499,55.686
140431,12.575,55.664
140446,12.609,55.663
140833,12.535,55.698
140842,12.533,55.698
141045,12.528,55.699
141046,12.527,55.7
141047,12.526,55.7
141092,12.524,55.701
141094,12.524,55.702
141141,12.537,55.7
141179,12.521,55.697
141180,12.52,55.698
141182,12.517,55.698
141184,12.516,55.698
141481,12.536,55.7
141485,12.534,55.7
141487,12.532,55.701
141602,12.524,55.697
141771,12.496,55.685
141772,12.496,55.686
141789,12.525,55.703
141895,12.509,55.689
141898,12.505,55.689
141899,12.504,55.689
141900,12.503,55.689
141965,12.515,55.691
141967,12.513,55.69
141968,12.512,55.69
141982,12.493,55.669
142068,12.483,55.672
142069,12.482,55.672
142136,12.516,55.691
142177,12.513,55.693
142180,12.511,55.694
142181,12.51,55.694
142231,12.516,55.699
142232,12.517,55.7
142233,12.518,55.701
142234,12.519,55.702
142292,12.515,55.692
142295,12.516,55.694
142298,12.516,55.695
142303,12.517,55.697
142306,12.516,55.697
142388,12.531,55.698
142392,12.528,55.7
142459,12.506,55.69
142532,12.523,55.696
142533,12.522,55.696
142537,12.521,55.695
142539,12.52,55.695
142540,12.52,55.694
142541,12.519,55.693
142542,12.518,55.693
142543,12.518,55.692
142646,12.537,55.71
142647,12.536,55.71
142648,12.534,55.71
142649,12.533,55.71
142650,12.532,55.71
142699,12.536,55.697
142701,12.536,55.699
142703,12.537,55.701
142977,12.527,55.704
142979,12.531,55.704
142980,12.532,55.705
143034,12.537,55.703
143073,12.531,55.7
143090,12.532,55.707
143091,12.538,55.707
143147,12.533,55.709
143185,12.539,55.708
143188,12.532,55.709
143215,12.537,55.702
143218,12.538,55.703
143220,12.538,55.704
143221,12.538,55.705
143297,12.532,55.704
143298,12.533,55.704
143372,12.535,55.706
143377,12.537,55.705
143451,12.532,55.703
143452,12.533,55.703
143514,12.535,55.71
143515,12.535,55.709
143516,12.532,55.706
143517,12.537,55.706
143518,12.538,55.706
143608,12.533,55.702
143611,12.537,55.708
143613,12.537,55.709
143817,12.536,55.702
143818,12.534,55.703
143821,12.531,55.701
143822,12.53,55.702
143823,12.529,55.702
143825,12.534,55.702
143912,12.497,55.691
143913,12.498,55.692
143927,12.495,55.69
144056,12.511,55.659
144058,12.51,55.659
144216,12.517,55.695
144217,12.519,55.694
144342,12.505,55.692
144350,12.499,55.69
144352,12.5,55.69
144411,12.501,55.688
144413,12.498,55.691
144414,12.496,55.693
144429,12.551,55.709
144430,12.552,55.708
144501,12.512,55.659
144534,12.533,55.705
144535,12.533,55.706
144565,12.538,55.709
144663,12.537,55.704
144697,12.527,55.705
144851,12.542,55.707
144852,12.541,55.708
144853,12.54,55.709
144854,12.538,55.71
145135,12.523,55.667
145177,12.537,55.664
145328,12.547,55.667
174042,12.573,55.709
174412,12.573,55.669
174416,12.572,55.669
174947,12.573,55.711
177838,12.568,55.656
183408,12.543,55.703
183655,12.629,55.656
183927,12.625,55.655
184176,12.544,55.702
184181,12.547,55.704
184421,12.542,55.7
184804,12.541,55.702
185663,12.587,55.712
185664,12.588,55.712
187262,12.565,55.71
187963,12.613,55.685
187964,12.614,55.685
188075,12.615,55.686
188077,12.615,55.685
188081,12.615,55.684
188083,12.615,55.683
188084,12.616,55.683
188235,12.614,55.684
189442,12.613,55.686
190340,12.491,55.687
190341,12.49,55.687
190458,12.62,55.657
190465,12.622,55.656
191274,12.636,55.657
191434,12.626,55.658
191537,12.633,55.66
191540,12.634,55.66
191541,12.635,55.658
191774,12.632,55.661
191776,12.633,55.661
191861,12.632,55.654
192287,12.635,55.659
192288,12.636,55.658
192420,12.5,55.669
192741,12.493,55.685
194797,12.524,55.662
194798,12.525,55.66
194802,12.526,55.659
194803,12.526,55.658
194805,12.526,55.656
194806,12.527,55.656
194807,12.527,55.654
194808,12.527,55.653
194889,12.511,55.658
195247,12.528,55.65
195407,12.571,55.663
195412,12.569,55.661
195415,12.569,55.66
195420,12.568,55.66
195421,12.568,55.659
195424,12.567,55.658
195517,12.567,55.657
195574,12.577,55.662
195576,12.576,55.661
195578,12.575,55.661
195588,12.571,55.659
195591,12.569,55.657
195612,12.569,55.656
195617,12.569,55.654
195618,12.568,55.654
195723,12.509,55.658
208023,12.638,55.655
223813,12.53,55.666
223814,12.532,55.666
223816,12.533,55.666
224645,12.519,55.7
224667,12.517,55.699
224670,12.632,55.66
224724,12.527,55.665
224725,12.528,55.665
224729,12.528,55.664
224740,12.527,55.664
240067,12.568,55.657
